age,gender,degree,salary,tax
57,male,None,9921,729.2
41,male,MBA,10388,822.6000000000001
30,male,None,6130,158.0
46,female,MBA,7588,303.8
24,female,PhD,8060,357.0
49,female,None,7727,317.70000000000005
27,male,BA,6799,224.90000000000003
50,male,None,10070,759.0
48,female,MA,11583,1061.6000000000001
53,female,None,7422,287.20000000000005
21,male,PhD,8687,482.4000000000001
58,male,None,12448,1234.6000000000001
34,female,MBA,6776,222.60000000000002
49,female,BA,7255,270.5
56,male,None,10148,774.6000000000001
51,male,None,10332,811.4000000000001
25,male,MA,9125,570.0
41,female,BA,7151,260.1
31,male,MBA,9063,557.6000000000001
50,female,MA,10803,905.6000000000001
47,male,MBA,12090,1163.0
48,male,BA,8899,524.8
51,female,None,7929,337.90000000000003
22,male,BA,6449,189.90000000000003
39,female,MBA,7839,328.90000000000003
45,male,None,8150,375.0
22,female,PhD,7414,286.40000000000003
27,male,BA,7116,256.6
29,male,PhD,10160,777.0
59,male,BA,11462,1037.4
30,male,PhD,9666,678.2
50,female,MA,11412,1027.4
30,female,BA,5430,88.0
55,female,PhD,11692,1083.4
44,male,PhD,12040,1153.0
55,male,MA,13581,1515.25
59,female,PhD,14312,1698.0
53,male,None,8432,431.4000000000001
59,female,None,9006,546.2
52,male,BA,9340,613.0
34,male,MA,9571,659.2
52,female,MBA,8116,368.20000000000005
31,female,MBA,6054,150.4
43,female,None,5760,121.0
47,male,PhD,13613,1523.25
39,female,BA,7002,245.20000000000005
36,female,MBA,7640,309.0
23,male,BA,6581,203.10000000000002
26,male,PhD,9434,631.8
42,female,PhD,11354,1015.8000000000002
42,male,None,8080,361.0
56,female,PhD,12264,1197.8000000000002
53,male,BA,10763,897.6000000000001
48,female,MBA,9722,689.4000000000001
50,male,None,9470,639.0
35,female,MBA,6607,205.70000000000005
26,female,BA,4511,30.33
42,male,PhD,11574,1059.8000000000002
47,male,MA,10790,903.0
45,male,MA,12488,1242.6000000000001
58,male,PhD,16034,2128.5
29,male,None,6350,180.0
40,female,MA,8711,487.20000000000005
49,male,MBA,11731,1091.2
37,female,BA,6369,181.90000000000003
26,male,PhD,9854,715.8000000000002
59,male,BA,12243,1193.6000000000001
41,female,PhD,9894,723.8000000000002
32,female,PhD,8560,457.0
23,female,PhD,7265,271.5
28,male,None,6584,203.40000000000003
30,female,MA,7824,327.40000000000003
53,male,MA,12986,1366.5
22,female,PhD,7242,269.20000000000005
37,female,BA,6146,159.60000000000002
36,male,MA,10482,841.4000000000001
50,female,MBA,9556,656.2
34,male,PhD,10680,881.0
21,female,MA,6601,205.10000000000002
24,male,PhD,9960,737.0
45,female,PhD,9181,581.2
35,male,MBA,9637,672.4000000000001
29,male,BA,7143,259.3
30,male,BA,7997,344.70000000000005
29,female,None,4386,26.58
45,male,MA,10870,919.0
48,male,MA,11386,1022.2
51,male,MBA,10814,907.8000000000002
50,male,BA,9227,590.4000000000001
55,male,None,10530,851.0
43,male,None,7484,293.40000000000003
27,male,MA,8548,454.6
28,male,None,6064,151.40000000000003
38,female,None,5070,52.0
35,female,MBA,7596,304.6
26,male,MBA,8250,395.0
31,male,MBA,8231,391.20000000000005
43,female,MBA,8604,465.80000000000007
45,female,MBA,8785,502.0
58,male,MA,14006,1621.5
22,male,MBA,7460,291.0
33,male,BA,8372,419.4000000000001
42,female,PhD,10910,927.0
39,female,MBA,7416,286.6
35,female,MA,8100,365.0
30,female,None,4370,26.099999999999998
36,male,None,7832,328.20000000000005
35,female,None,4545,31.349999999999998
41,male,MBA,9344,613.8
47,male,MA,11903,1125.6000000000001
28,female,MA,7741,319.1
52,female,None,6232,168.2
41,female,None,5226,67.60000000000002
21,female,PhD,7802,325.20000000000005
50,male,MA,12938,1354.5
51,male,PhD,12201,1185.2
40,male,PhD,11984,1141.8000000000002
41,female,PhD,8862,517.4000000000001
51,male,MA,12856,1334.0
24,female,PhD,7720,317.0
23,male,MBA,7534,298.40000000000003
46,female,BA,8528,450.6
32,male,MA,9383,621.6000000000001
49,male,MA,13326,1451.5
34,male,PhD,10432,831.4000000000001
31,male,PhD,10379,820.8000000000002
38,male,PhD,10612,867.4000000000001
57,male,MA,14207,1671.75
34,female,MBA,6586,203.60000000000002
43,female,BA,6637,208.70000000000005
24,female,PhD,8044,353.80000000000007
20,male,MBA,6968,241.8
32,female,PhD,8988,542.6000000000001
57,male,PhD,16090,2142.5
21,female,MBA,5542,99.20000000000002
23,female,BA,4348,25.439999999999998
57,female,PhD,12986,1366.5
29,male,None,6701,215.10000000000002
26,female,BA,5286,73.60000000000002
40,male,MA,12033,1151.6000000000001
59,female,MA,11454,1035.8000000000002
42,female,MBA,8496,444.20000000000005
30,male,MBA,8580,461.0
54,male,PhD,12472,1239.4
39,male,MA,11348,1014.6000000000001
27,female,MBA,6168,161.8
39,male,None,7717,316.70000000000005
47,male,PhD,12853,1333.25
34,female,None,4400,27.0
45,male,MBA,11061,957.2
32,male,PhD,12116,1168.2
30,male,None,6920,237.0
37,female,PhD,10465,838.0
49,male,MBA,12174,1179.8000000000002
29,male,PhD,10605,866.0
55,female,MA,11051,955.2
23,female,None,3441,0.0
34,male,MBA,9622,669.4000000000001
54,female,BA,9715,688.0
58,female,PhD,15060,1885.0
43,male,PhD,12232,1191.4
51,male,MA,11669,1078.8000000000002
39,female,MA,9017,548.4000000000001
48,male,PhD,14808,1822.0
42,male,MA,11941,1133.2
50,female,None,6450,190.0
32,female,MA,7911,336.1
32,female,BA,5835,128.5
40,female,MBA,8506,446.20000000000005
53,male,None,10445,834.0
52,female,None,7160,261.0
52,female,MBA,9412,627.4000000000001
20,female,BA,4159,19.77
47,female,PhD,12192,1183.4
50,female,PhD,9902,725.4000000000001
20,male,MBA,7162,261.20000000000005
55,female,MBA,10058,756.6000000000001
42,male,PhD,12654,1283.5
21,female,MA,5922,137.20000000000002
50,female,BA,8409,426.80000000000007
56,female,MBA,9320,609.0
26,female,None,3792,8.76
29,female,PhD,8734,491.79999999999995
50,male,MBA,10190,783.0
39,female,PhD,9366,618.2
57,male,BA,12557,1259.25
47,female,BA,9152,575.4000000000001
44,female,MBA,8204,385.80000000000007
42,female,PhD,10550,855.0
24,female,None,3784,8.52
42,male,MA,11886,1122.2
23,female,None,3426,0.0
26,female,MA,7095,254.5
52,male,MA,13860,1585.0
26,female,PhD,7700,315.0
40,male,None,7000,245.0
20,female,None,3000,0.0
22,male,MA,7821,327.1
38,male,PhD,11166,978.2
26,female,None,4038,16.14
40,female,MBA,8392,423.4000000000001
53,male,MA,12530,1252.5
47,female,None,7347,279.70000000000005
54,female,None,7964,341.40000000000003
45,female,MA,10285,802.0
33,female,PhD,10138,772.6000000000001
36,female,MA,8404,425.80000000000007
37,female,MBA,8089,362.80000000000007
46,male,MA,12814,1323.5
25,female,MBA,5629,107.9
49,female,PhD,10134,771.8000000000002
24,female,BA,4629,33.87
54,female,None,8372,419.4000000000001
30,female,PhD,7704,315.40000000000003
34,male,None,7086,253.60000000000002
46,male,None,9654,675.8000000000002
52,male,MA,13088,1392.0
29,female,None,4755,37.65
43,male,MBA,11097,964.4000000000001
53,male,PhD,13221,1425.25
58,male,MBA,11650,1075.0
27,female,BA,5051,50.10000000000002
51,female,None,7619,306.90000000000003
30,male,PhD,10992,943.4000000000001
48,male,PhD,14256,1684.0
59,female,PhD,12717,1299.25
23,female,MBA,5812,126.20000000000002
49,male,PhD,13144,1406.0
49,male,PhD,12533,1253.25
21,male,MA,7942,339.20000000000005
43,male,MA,11639,1072.8000000000002
57,female,BA,9872,719.4000000000001
40,male,MA,11477,1040.4
26,male,MBA,8148,374.6
24,male,MA,7921,337.1
23,female,MA,6054,150.4
44,female,MA,10518,848.6000000000001
33,male,MA,10640,873.0
36,male,MBA,9846,714.2
25,male,None,5705,115.5
47,female,None,8292,403.4000000000001
30,female,BA,5432,88.20000000000002
38,male,PhD,12248,1194.6000000000001
37,male,MBA,9189,582.8
39,female,MBA,7523,297.3
56,female,PhD,12736,1304.0
34,female,PhD,9966,738.2
28,female,PhD,8056,356.20000000000005
48,female,MBA,10702,885.4000000000001
42,male,None,8674,479.79999999999995
46,female,None,7108,255.8
36,male,PhD,11912,1127.4
31,male,BA,8054,355.80000000000007
37,male,None,7720,317.0
32,male,PhD,10340,813.0
56,male,PhD,13652,1533.0
59,male,PhD,14264,1686.0
36,male,MBA,8990,543.0
44,male,BA,8910,527.0
57,male,BA,10366,818.2
21,male,MBA,7297,274.70000000000005
54,female,MA,10046,754.2
31,male,BA,7937,338.70000000000005
22,female,None,3346,0.0
51,male,None,9681,681.2
38,female,MBA,7676,312.6
44,male,BA,8742,493.4000000000001
26,male,BA,6957,240.70000000000005
22,female,MA,6211,166.10000000000002
57,female,MBA,12369,1218.8000000000002
25,female,BA,4675,35.25
42,male,None,8300,405.0
26,male,MBA,8214,387.80000000000007
51,female,None,6658,210.8
41,male,BA,8326,410.20000000000005
41,male,PhD,11074,959.8000000000002
46,female,MA,10082,761.4000000000001
31,female,MBA,6495,194.5
54,male,None,11596,1064.2
51,female,MBA,9608,666.6000000000001
51,female,PhD,12699,1294.75
56,female,BA,8574,459.80000000000007
40,female,PhD,11144,973.8000000000002
46,male,BA,9679,680.8000000000002
23,female,MBA,5306,75.60000000000002
48,female,MA,10728,890.6000000000001
23,female,BA,4371,26.13
58,female,None,7636,308.6
31,female,MA,7386,283.6
54,female,PhD,12354,1215.8000000000002
59,female,MA,10248,794.6000000000001
32,female,MA,7332,278.20000000000005
40,male,MA,11697,1084.4
28,female,MA,6740,219.0
44,male,None,9584,661.8
58,female,MBA,11292,1003.4000000000001
26,male,MA,9128,570.6000000000001
29,female,None,4350,25.5
33,male,BA,7477,292.70000000000005
33,female,PhD,9275,600.0
38,female,PhD,8600,465.0
56,female,MA,11952,1135.4
50,female,PhD,9850,715.0
40,female,MBA,8734,491.79999999999995
58,male,PhD,13312,1448.0
26,female,MBA,5622,107.20000000000002
36,male,MA,11277,1000.4000000000001
44,female,BA,7938,338.8
20,male,BA,5956,140.60000000000002
36,male,BA,8205,386.0
57,male,MBA,11989,1142.8000000000002
48,female,BA,7077,252.70000000000005
50,male,MBA,12632,1278.0
33,female,PhD,9132,571.4000000000001
55,female,None,8425,430.0
47,female,MA,9708,686.6000000000001
42,male,MBA,9104,565.8
46,female,PhD,11026,950.2
46,male,MA,10773,899.6000000000001
35,female,None,5190,64.0
25,male,PhD,9479,640.8
24,male,BA,6872,232.20000000000005
45,male,MBA,11513,1047.6000000000001
56,male,MBA,12838,1329.5
57,female,None,10326,810.2
48,male,MA,13663,1535.75
23,male,MBA,7004,245.40000000000003
41,female,MA,9537,652.4000000000001
30,female,PhD,9026,550.2
39,male,BA,8339,412.80000000000007
55,male,MA,15279,1939.75
48,female,MA,9947,734.4000000000001
36,female,MBA,8220,389.0
41,female,PhD,11098,964.6000000000001
46,male,MBA,10326,810.2
42,female,None,5376,82.60000000000002
58,female,MBA,9378,620.6000000000001
29,female,BA,5172,62.20000000000002
57,female,MA,9914,727.8000000000002
40,female,BA,6556,200.60000000000002
35,male,None,6755,220.5
45,male,MBA,10559,856.8000000000002
58,male,PhD,16906,2346.5
43,female,None,5944,139.4
59,male,MBA,14202,1670.5
35,female,MA,7005,245.5
37,male,PhD,11539,1052.8000000000002
20,female,MBA,5360,81.0
41,female,BA,7566,301.6
36,male,None,6696,214.60000000000002
32,male,PhD,10864,917.8000000000002
52,female,MA,11475,1040.0
58,male,BA,11136,972.2
49,male,PhD,13615,1523.75
42,male,PhD,12562,1260.5
41,female,MBA,7604,305.40000000000003
36,male,MBA,9414,627.8
24,male,BA,6406,185.60000000000002
57,male,MBA,12828,1327.0
33,female,MA,7947,339.70000000000005
20,female,BA,4179,20.37
30,male,BA,7286,273.6
31,female,MBA,6518,196.8
39,male,MBA,9178,580.6000000000001
56,male,MBA,11236,992.2
45,female,BA,7707,315.70000000000005
34,male,None,6806,225.60000000000002
41,male,BA,8873,519.6000000000001
58,male,MBA,11960,1137.0
26,male,PhD,10484,841.8000000000002
37,female,BA,6206,165.60000000000002
31,female,MBA,6389,183.90000000000003
23,female,MBA,5071,52.10000000000002
20,female,MA,6516,196.60000000000002
38,male,PhD,10864,917.8000000000002
52,male,None,9704,685.8000000000002
48,female,None,6892,234.20000000000005
28,female,None,4240,22.2
42,male,None,9224,589.8
28,female,MA,7176,262.6
31,female,PhD,7949,339.90000000000003
33,female,PhD,10111,767.2
45,male,BA,8331,411.20000000000005
59,male,None,11162,977.4000000000001
54,female,BA,9236,592.2
53,female,PhD,9681,681.2
56,male,None,10580,861.0
28,female,PhD,7684,313.40000000000003
56,male,MA,13004,1371.0
46,male,MA,12492,1243.4
44,male,None,7784,323.40000000000003
35,male,None,6935,238.5
40,female,MA,9370,619.0
53,female,PhD,12824,1326.0
38,female,None,4980,44.4
46,male,BA,10049,754.8000000000002
37,male,BA,9068,558.6000000000001
55,male,MBA,13132,1403.0
37,male,MA,10866,918.2
42,female,MBA,8922,529.4000000000001
46,female,MA,8802,505.4000000000001
35,female,PhD,9046,554.2
37,male,MA,10095,764.0
48,male,PhD,13120,1400.0
35,male,MA,9845,714.0
45,female,BA,7149,259.90000000000003
57,female,MA,10203,785.6000000000001
48,female,MBA,8206,386.20000000000005
29,male,MA,9443,633.6000000000001
44,male,MA,12371,1219.2
56,female,None,7284,273.40000000000003
33,male,MBA,8927,530.4000000000001
59,female,BA,11704,1085.8000000000002
54,male,BA,10993,943.6000000000001
48,male,MBA,9940,733.0
53,female,PhD,12089,1162.8000000000002
57,male,PhD,16980,2365.0
20,male,MA,8417,428.4000000000001
45,female,MA,10134,771.8000000000002
40,female,MA,9543,653.6000000000001
36,male,PhD,11640,1073.0
26,female,BA,5235,68.5
38,female,MA,9621,669.2
22,female,MBA,5616,106.60000000000002
49,male,MA,12497,1244.4
58,male,None,9484,641.8
20,male,MBA,6998,244.8
50,male,PhD,13668,1537.0
26,female,MA,6285,173.5
32,male,PhD,10780,901.0
24,male,PhD,9004,545.8
52,male,None,9064,557.8
39,female,BA,7350,280.0
54,male,BA,10955,936.0
23,female,MA,6198,164.8
48,female,MA,10743,893.6000000000001
55,male,MA,11992,1143.4
35,female,PhD,9765,698.0
49,male,MA,11985,1142.0
24,male,MA,8667,478.4000000000001
44,female,None,7704,315.40000000000003
43,female,MBA,9219,588.8
41,male,BA,8198,384.6
42,female,MBA,8142,373.4000000000001
28,male,BA,6995,244.5
40,female,None,5420,87.0
46,female,None,7550,300.0
35,male,BA,7798,324.8
26,female,PhD,8256,396.20000000000005
38,male,MBA,9802,705.4000000000001
29,female,PhD,8921,529.2
24,female,MA,6945,239.5
47,male,None,8699,484.79999999999995
24,male,MA,8640,473.0
46,female,None,7992,344.20000000000005
59,male,BA,11728,1090.6000000000001
32,female,BA,5117,56.70000000000002
34,female,MA,7484,293.40000000000003
40,male,BA,8003,345.6
24,female,BA,4883,41.49
40,female,BA,5990,144.0
27,male,BA,7331,278.1
45,male,MA,11791,1103.2
33,male,MA,10445,834.0
42,female,MA,9874,719.8000000000002
45,female,None,6575,202.5
46,male,MBA,10896,924.2
25,male,PhD,10345,814.0
57,female,MA,10929,930.8000000000002
50,male,MBA,11818,1108.6000000000001
21,female,PhD,6405,185.5
44,male,None,9776,700.2
58,female,BA,11049,954.8000000000002
29,female,MA,7014,246.40000000000003
59,female,BA,10281,801.2
43,female,PhD,10075,760.0
31,male,PhD,10540,853.0
21,male,BA,6293,174.3
47,female,PhD,12589,1267.25
37,female,MA,9691,683.2
41,male,PhD,12078,1160.6000000000001
33,male,MBA,9300,605.0
22,female,MBA,5008,45.80000000000001
48,male,MA,12040,1153.0
53,male,None,10313,807.6000000000001
35,female,MA,7992,344.20000000000005
21,female,MBA,5286,73.60000000000002
51,female,None,8549,454.80000000000007
42,female,MBA,8850,515.0
45,male,MA,12505,1246.25
58,male,PhD,15298,1944.5
48,male,MA,10908,926.6000000000001
24,male,PhD,9060,557.0
27,female,MA,6702,215.20000000000005
24,male,MBA,7600,305.0
20,male,PhD,9616,668.2
36,male,MA,10838,912.6000000000001
30,female,MA,7500,295.0
39,female,BA,6889,233.90000000000003
28,male,PhD,9748,694.6000000000001
41,male,MA,10862,917.4000000000001
39,male,BA,8855,516.0
31,male,MBA,9086,562.2
23,female,PhD,7582,303.20000000000005
47,male,PhD,13664,1536.0
50,male,MBA,10258,796.6000000000001
23,male,PhD,9563,657.6000000000001
40,female,MA,8934,531.8
56,female,None,7644,309.40000000000003
46,female,PhD,10304,805.8000000000002
40,female,MA,8337,412.4000000000001
40,male,PhD,11844,1113.8000000000002
35,female,PhD,9242,593.4000000000001
45,female,None,6525,197.5
48,male,BA,9832,711.4000000000001
21,male,BA,6324,177.40000000000003
29,male,PhD,10920,929.0
54,female,None,7012,246.20000000000005
22,female,MA,6275,172.5
23,female,BA,4225,21.75
25,female,None,3535,1.05
41,female,BA,8370,419.0
29,male,None,6791,224.10000000000002
25,male,MA,8639,472.79999999999995
42,male,MBA,10530,851.0
54,male,MBA,13202,1420.5
44,female,BA,7348,279.8
38,male,MA,11819,1108.8000000000002
53,male,BA,12435,1232.0
52,male,BA,11968,1138.6000000000001
55,male,BA,12571,1262.75
45,male,BA,8553,455.6
20,male,None,5000,45.0
53,male,MA,14096,1644.0
35,female,BA,6091,154.10000000000002
38,female,MA,8751,495.20000000000005
40,male,BA,9450,635.0
49,female,BA,7973,342.3
42,male,None,8146,374.20000000000005
55,female,BA,8104,365.80000000000007
23,female,MBA,5512,96.20000000000002
28,female,PhD,8208,386.6
30,male,None,6780,223.0
41,female,BA,7340,279.0
27,female,None,4036,16.08
25,female,MBA,6137,158.7
22,male,MA,8059,356.80000000000007
58,female,PhD,13754,1558.5
41,female,MA,8358,416.6
30,female,None,4570,32.1
31,female,None,4694,35.82
24,male,BA,6760,221.0
58,male,MBA,14598,1769.5
54,male,MBA,10660,877.0
31,female,MBA,6497,194.7
28,male,MBA,7648,309.8
49,male,None,10539,852.8000000000002
20,male,None,5000,45.0
29,female,None,4737,37.11
48,male,PhD,13328,1452.0
20,male,MBA,6856,230.60000000000002
44,male,PhD,13284,1441.0
50,male,BA,9568,658.6000000000001
57,female,BA,9036,552.2
22,female,PhD,6872,232.20000000000005
33,female,MBA,6931,238.10000000000002
55,female,MA,10973,939.6000000000001
55,female,MA,9657,676.4000000000001
27,male,MA,9348,614.6000000000001
54,male,MA,13640,1530.0
26,female,PhD,7920,337.0
59,female,MA,12411,1227.2
39,male,PhD,11307,1006.4000000000001
28,female,BA,4970,44.1
29,female,None,4431,27.93
31,male,PhD,11138,972.6000000000001
28,male,MA,9094,563.8
23,male,BA,6494,194.40000000000003
47,female,PhD,11125,970.0
20,male,MA,8147,374.4000000000001
45,female,None,6275,172.5
30,female,MA,8359,416.80000000000007
41,male,PhD,12273,1199.6000000000001
46,female,None,7264,271.40000000000003
36,male,None,8056,356.20000000000005
44,female,PhD,11016,948.2
26,male,BA,6861,231.10000000000002
40,female,MA,8653,475.60000000000014
42,male,PhD,11300,1005.0
41,male,MA,11957,1136.4
20,male,PhD,8264,397.80000000000007
40,female,None,6620,207.0
26,male,MA,8354,415.80000000000007
57,female,MBA,11848,1114.6000000000001
20,female,BA,4178,20.34
26,male,None,6008,145.8
24,male,MA,9176,580.2
47,female,MA,10800,905.0
53,male,None,8630,471.0
47,male,None,7889,333.90000000000003
32,female,MA,7944,339.40000000000003
47,male,MBA,11647,1074.4
42,female,MA,7949,339.90000000000003
41,male,PhD,11358,1016.6000000000001
25,male,MA,8456,436.20000000000005
32,male,PhD,10632,871.4000000000001
58,male,MA,14085,1641.25
53,female,MA,10311,807.2
37,female,PhD,9883,721.6000000000001
49,male,MBA,12384,1221.8000000000002
52,female,MA,12031,1151.2
34,male,None,6848,229.8
35,female,MA,7821,327.1
55,female,PhD,12729,1302.25
29,female,None,4647,34.41
51,male,BA,11789,1102.8000000000002
29,male,None,6278,172.8
35,male,BA,7815,326.5
58,male,None,10472,839.4000000000001
45,female,MBA,7574,302.40000000000003
53,male,PhD,15685,2041.25
46,female,None,5626,107.60000000000002
59,female,None,9123,569.6000000000001
29,male,MA,10199,784.8000000000002
22,female,PhD,7540,299.0
49,male,PhD,13878,1589.5
51,male,MBA,11335,1012.0
45,female,None,6275,172.5
44,female,MBA,7994,344.40000000000003
49,male,BA,10035,752.0
57,female,BA,11169,978.8000000000002
23,female,BA,4499,29.97
53,female,MA,10539,852.8000000000002
45,male,PhD,12260,1197.0
57,female,MBA,9386,622.2
48,female,PhD,11888,1122.6000000000001
44,female,BA,8294,403.80000000000007
50,male,None,8510,447.0
33,male,PhD,11134,971.8000000000002
59,male,None,10304,805.8000000000002
36,male,PhD,10372,819.4000000000001
55,male,MA,14871,1837.75
38,female,PhD,9272,599.4000000000001
